id,observed_on,time_observed_at,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
3890959,2015-10-05,2015-10-05 01:16:00 UTC,http://www.inaturalist.org/observations/3890959,https://inaturalist-open-data.s3.amazonaws.com/photos/4568922/medium.jpeg,Seen on Whistler Golf Course during early morning.,50.1163196,-122.9573563,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
3922389,2008-07-31,,http://inaturalist.ca/observations/3922389,https://inaturalist-open-data.s3.amazonaws.com/photos/4614943/medium.jpeg,eating crabs,52.3599209,-131.3537514,Haida Gwaii Black Bear,Ursus americanus carlottae,Haida Gwaii Black Bear,Mammalia,132831,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus carlottae,,
3924708,2012-06-24,2012-06-25 03:37:00 UTC,http://inaturalist.ca/observations/3924708,https://inaturalist-open-data.s3.amazonaws.com/photos/4618251/medium.jpeg,eating a washed up Steller's sealion,52.238135,-131.288574,Haida Gwaii Black Bear,Ursus americanus carlottae,Haida Gwaii Black Bear,Mammalia,132831,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus carlottae,,
3933185,2006-08-21,2006-08-21 22:40:00 UTC,http://inaturalist.ca/observations/3933185,https://inaturalist-open-data.s3.amazonaws.com/photos/4630318/medium.jpg,"had been dining on red clover (soporific), and fell fast asleep at the roadside while watching",52.48795206,-125.8761266,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
3974186,2016-08-20,2016-08-20 20:21:00 UTC,http://www.inaturalist.org/observations/3974186,https://inaturalist-open-data.s3.amazonaws.com/photos/4687290/medium.jpg,Standing on a view point I noticed what I thought at first to be a cow. As I watched it I realized the walk was not of cattle but something very large. I'm certain it was a grizzly bear but unfortunately by the time I got my camera up and aimed it headed into the bush below. All that can be seen here is the top/back side of the animal. ,56.37512831,-121.2488516,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
3974261,2016-08-20,2016-08-21 00:51:00 UTC,http://www.inaturalist.org/observations/3974261,https://inaturalist-open-data.s3.amazonaws.com/photos/4687491/medium.jpg,"From across the highway I noticed a black spot. Watching it for a bit I realised it was an animal of some sort. Getting my camera and fitting my 300 mm lens I got the third bear of the day. Although, this bear likely had no idea I was there.",55.67889107,-121.7169285,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
3974262,2016-08-20,2016-08-20 21:09:00 UTC,http://www.inaturalist.org/observations/3974262,https://inaturalist-open-data.s3.amazonaws.com/photos/4687501/medium.jpg,Driving down the highway this black bear quickly turned back to the forest. After diving under a fence to get away it lingered and watched us from this wooded area near the road side.,56.18628333,-121.552655,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4004418,2016-07-07,,http://www.inaturalist.org/observations/4004418,https://inaturalist-open-data.s3.amazonaws.com/photos/4729427/medium.jpeg,                               ,52.34780265,-131.3491058,Haida Gwaii Black Bear,Ursus americanus carlottae,Haida Gwaii Black Bear,Mammalia,132831,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus carlottae,,
4045335,2016-09-05,2016-09-05 22:05:18 UTC,http://inaturalist.ca/observations/4045335,https://inaturalist-open-data.s3.amazonaws.com/photos/4787887/medium.jpg,Tracks in wet mud,53.20441676,-131.7915191,Haida Gwaii Black Bear,Ursus americanus carlottae,Haida Gwaii Black Bear,Mammalia,132831,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus carlottae,,
4096768,2016-08-21,2016-08-21 14:41:00 UTC,http://www.inaturalist.org/observations/4096768,https://inaturalist-open-data.s3.amazonaws.com/photos/4864734/medium.jpeg,Mother and young in tree on side of road. The mother came down and went in woods. This is young following here,50.40151532,-127.199707,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4122988,2016-06-07,2016-06-07 17:30:20 UTC,http://inaturalist.ca/observations/4122988,https://inaturalist-open-data.s3.amazonaws.com/photos/4904285/medium.jpg,,49.70840605,-123.1621262,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4133730,2016-09-17,2016-09-17 18:20:57 UTC,http://www.inaturalist.org/observations/4133730,https://inaturalist-open-data.s3.amazonaws.com/photos/4918956/medium.jpg,Fresh scat at rose park,49.70514505,-123.144516,Ours noir,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4177578,2016-09-22,2016-09-22 20:39:03 UTC,http://www.inaturalist.org/observations/4177578,http://static.inaturalist.org/photos/4975580/medium.jpg,Saw beautiful bear in field. No pic but saw prints. ,54.41185,-126.7456133,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4312244,2016-10-10,2016-10-10 15:03:44 UTC,http://www.inaturalist.org/observations/4312244,http://static.inaturalist.org/photos/5181237/medium.jpg,Photo by K. Haverland. ,54.39053514,-126.6490755,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4330653,2016-10-10,2016-10-10 22:54:30 UTC,http://www.inaturalist.org/observations/4330653,https://inaturalist-open-data.s3.amazonaws.com/photos/5198619/medium.jpeg,,49.94646973,-123.0946656,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4428125,2015-08-14,2015-08-14 17:08:00 UTC,http://www.inaturalist.org/observations/4428125,https://inaturalist-open-data.s3.amazonaws.com/photos/5327251/medium.jpeg,"Mother & 2 cubs slated to be destroyed, becoming too familiar/ close to humans",49.83385,-119.5236098,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4635456,2012-07-06,2012-07-07 03:40:00 UTC,http://inaturalist.ca/observations/4635456,https://inaturalist-open-data.s3.amazonaws.com/photos/5608945/medium.jpeg,,49.70438894,-126.4686441,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4895235,2014-06-29,2014-06-29 15:36:00 UTC,https://www.inaturalist.org/observations/4895235,https://inaturalist-open-data.s3.amazonaws.com/photos/5954039/medium.jpeg,,49.158931,-125.89777,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4895236,2014-06-29,2014-06-29 16:14:00 UTC,https://www.inaturalist.org/observations/4895236,https://inaturalist-open-data.s3.amazonaws.com/photos/5954048/medium.jpeg,,49.157809,-125.899401,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
4922964,2005-08-11,2005-08-11 09:48:00 UTC,https://www.inaturalist.org/observations/4922964,https://inaturalist-open-data.s3.amazonaws.com/photos/5997537/medium.jpg,,50.96948243,-125.5288773,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
4933070,2005-08-13,2005-08-13 16:35:00 UTC,https://www.inaturalist.org/observations/4933070,https://inaturalist-open-data.s3.amazonaws.com/photos/6013124/medium.jpg,,50.5492459,-126.832251,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5098451,2016-08-22,,http://inaturalist.ca/observations/5098451,https://inaturalist-open-data.s3.amazonaws.com/photos/6265806/medium.jpg,"Black bear fishing for Kokanee Salmon.  This bear probably ""limpy"" probably a male - dominated the spawning channel during the day.",49.602612,-117.124214,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5098469,2016-09-04,,http://inaturalist.ca/observations/5098469,https://inaturalist-open-data.s3.amazonaws.com/photos/6265853/medium.jpg,brownish black bear - probably a two year old cub often seen with larger black bear (sow maybe)  - around until late sept when the fish died off,49.604392,-117.124214,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5098569,2016-08-04,,http://inaturalist.ca/observations/5098569,https://inaturalist-open-data.s3.amazonaws.com/photos/6265996/medium.png,sow with three cubs fishing at the spawning channel at Kokanee creek.  The photo is from a video of the three cubs with a fish - and one cub stealing the fish (check kokanee creek nature centre facebook to see videos).,49.604392,-117.124214,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5098602,2016-08-19,,http://inaturalist.ca/observations/5098602,https://inaturalist-open-data.s3.amazonaws.com/photos/6266051/medium.jpg,"adult black bear (probably the sow associated with the 2yr old brownish cub)

one of seven bears (including sow with three cubs) at the park this spawning season",49.603502,-117.125587,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5393847,2016-05-22,2016-05-22 16:26:00 UTC,https://www.inaturalist.org/observations/5393847,https://inaturalist-open-data.s3.amazonaws.com/photos/6626631/medium.jpeg,Spotted scrambling up the hillside. ,50.51344288,-122.9986838,Oso negro americano,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5519848,2016-07-13,2016-07-13 22:46:22 UTC,https://www.inaturalist.org/observations/5519848,https://inaturalist-open-data.s3.amazonaws.com/photos/6808507/medium.jpg,Haida Gwaii,52.543476,-131.580451,Haida Gwaii Black Bear,Ursus americanus carlottae,Haida Gwaii Black Bear,Mammalia,132831,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus carlottae,,
5528231,2010-08-22,2010-08-22 12:19:00 UTC,https://www.inaturalist.org/observations/5528231,https://inaturalist-open-data.s3.amazonaws.com/photos/6821007/medium.jpg,,50.72152395,-121.911347,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5851263,2010-06-13,2010-06-13 22:24:00 UTC,https://www.inaturalist.org/observations/5851263,https://static.inaturalist.org/photos/7283139/medium.jpeg,,50.1163196,-122.9573563,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5932782,2017-04-23,2017-04-23 16:36:00 UTC,https://www.inaturalist.org/observations/5932782,https://inaturalist-open-data.s3.amazonaws.com/photos/7404812/medium.jpg,,48.40436687,-123.7597291,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5981231,2006-05-15,2006-05-15 23:11:00 UTC,http://inaturalist.ca/observations/5981231,https://inaturalist-open-data.s3.amazonaws.com/photos/7476899/medium.jpg,likely a two or three year old,51.49756069,-118.3796597,Oso Pardo,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
5984019,2012-05-28,2012-05-28 17:01:00 UTC,https://www.inaturalist.org/observations/5984019,https://inaturalist-open-data.s3.amazonaws.com/photos/7480747/medium.jpeg,,51.06506145,-116.0430851,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5984083,2012-05-28,,https://www.inaturalist.org/observations/5984083,https://inaturalist-open-data.s3.amazonaws.com/photos/7480882/medium.jpeg,"Black bears, even the brown one!",50.9769367,-115.9592101,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5984145,2012-05-28,2012-05-28 21:53:00 UTC,https://www.inaturalist.org/observations/5984145,https://inaturalist-open-data.s3.amazonaws.com/photos/7480987/medium.jpeg,,50.93024399,-115.9355076,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
5984187,2012-05-28,,https://www.inaturalist.org/observations/5984187,https://inaturalist-open-data.s3.amazonaws.com/photos/7481057/medium.jpeg,,50.91018471,-115.9645286,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5984221,2012-05-28,,https://www.inaturalist.org/observations/5984221,https://inaturalist-open-data.s3.amazonaws.com/photos/7481094/medium.jpeg,,50.71380275,-115.9276422,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
5984274,2012-05-28,,https://www.inaturalist.org/observations/5984274,https://inaturalist-open-data.s3.amazonaws.com/photos/7481143/medium.jpeg,,51.15445656,-116.0538077,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
6023105,2017-04-30,2017-04-30 16:05:28 UTC,http://inaturalist.ca/observations/6023105,https://inaturalist-open-data.s3.amazonaws.com/photos/7544170/medium.jpg,Sow and 1 young,49.71147185,-123.1677379,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
6138994,2017-05-07,2017-05-07 16:51:00 UTC,http://inaturalist.ca/observations/6138994,https://inaturalist-open-data.s3.amazonaws.com/photos/7691534/medium.jpg,,49.29541,-122.6998817,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
6172405,2017-05-09,2017-05-09 17:18:43 UTC,http://inaturalist.ca/observations/6172405,https://static.inaturalist.org/photos/7742873/medium.jpg,Crossed the dirt road out in front of us. Caught his big bum going off into the forest ,53.19582015,-132.0082413,Haida Gwaii Black Bear,Ursus americanus carlottae,Haida Gwaii Black Bear,Mammalia,132831,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus carlottae,,
6177799,2017-05-08,2017-05-08 14:44:00 UTC,https://www.inaturalist.org/observations/6177799,https://inaturalist-open-data.s3.amazonaws.com/photos/7750289/medium.jpg,,49.18349869,-125.7659912,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
6217016,2016-09-13,2016-09-13 20:30:05 UTC,https://www.inaturalist.org/observations/6217016,https://inaturalist-open-data.s3.amazonaws.com/photos/7810060/medium.jpg,Great Bear Rainforest,51.16208104,-125.6143382,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
6235345,2017-05-05,2017-05-05 22:32:04 UTC,https://www.inaturalist.org/observations/6235345,https://static.inaturalist.org/photos/7836471/medium.jpeg,,50.59421047,-117.8271042,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
6303196,2017-05-20,2017-05-20 23:30:00 UTC,http://inaturalist.ca/observations/6303196,https://inaturalist-open-data.s3.amazonaws.com/photos/7934802/medium.jpg,Black bear on the road from KVC,49.01510267,-125.6642389,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
